Timestamp,Altitude,Course,Speed,Bank,Pitch,Valid,Keyframe
0.0,658.4645569168043,0,0.0,0.5582485198974609,0.8711166381835938,False,0
0.9995129108428955,658.4645569168043,0,0.0,0.5609283447265625,0.8528289794921875,False,30
1.999791145324707,657.1522409834567,0,0.0,0.5728931427001953,0.8570785522460938,False,60
2.9998250007629395,657.8083989501306,0,0.0,0.5605373382568359,0.8852081298828125,False,90
4.000141143798828,657.1522409834567,0,0.0,0.5630102157592773,0.8563308715820312,False,120
5.002286911010742,656.8241369692978,0,0.0,0.5769634246826172,0.8904953002929688,False,150
6.003021955490112,657.1522409834567,0,0.0,0.5792484283447266,0.8663406372070312,False,180
7.004557132720947,656.8241369692978,0,0.0,0.5731840133666992,0.8904647827148438,False,210
8.004900932312012,656.4960830167829,0,0.0,0.5762853622436523,0.8723526000976562,False,240
9.005862951278687,655.1837170217913,0,0.0,0.5623636245727539,0.8850250244140625,False,270
10.008921146392822,654.1994550409586,0,0.0,0.56744384765625,0.9236526489257812,False,300
11.008448123931885,653.2152431217697,0,0.0,0.5807657241821289,0.9266510009765625,False,330
12.010065078735352,652.230981140937,0,0.0,0.5642728805541992,0.9309921264648438,False,360
13.010942935943604,650.9186151459454,0,0.0,0.56048583984375,0.9486312866210938,False,390
14.012886047363281,649.6062992125977,0,0.0,0.5475473403930664,0.9411773681640625,False,420
15.013729095458984,648.9501412459239,0,0.0,0.5533638000488281,0.949127197265625,False,450
16.015702962875366,648.9501412459239,0,0.0,0.5630941390991211,0.9360427856445312,False,480
17.017219066619873,647.3097212984173,0,0.0,0.5581340789794922,0.9662628173828125,False,511
18.01943302154541,646.3254593175847,0,0.0,0.5725193023681641,0.967559814453125,False,541
19.018424034118652,646.3254593175847,0,0.0,0.5694036483764648,0.975372314453125,False,571
20.019222021102905,645.3411973367519,0,0.0,0.5784292221069336,0.987213134765625,False,601
21.020888805389404,644.3569353559192,0,0.0,0.5903177261352539,1.0242385864257812,False,631
22.023059844970703,644.3569353559192,0,0.0,0.5799188613891602,1.0354080200195312,False,661
23.02411198616028,645.013143384237,0,0.0,0.5879068374633789,1.0035324096679688,False,691
24.02626609802246,646.3254593175847,0,0.0,0.567774772644043,1.0198974609375,False,721
25.025645971298218,646.3254593175847,0,0.0,0.5821027755737305,1.016845703125,False,751
26.026188850402832,645.6693013509108,0,0.0,0.5893764495849609,1.0101776123046875,False,781
27.028295040130615,645.6693013509108,0,0.0,0.644005298614502,0.9840545654296875,False,811
28.02856206893921,645.9973553034257,0,0.0,0.6252312660217285,1.0052642822265625,False,841
29.0293869972229,645.3411973367519,0,0.0,0.5921535491943359,1.0166397094726562,False,871
30.031405925750732,644.685039370078,0,0.0,0.6048593521118164,0.9947738647460938,False,901
31.032360076904297,643.3727234367303,0,0.0,0.591313362121582,1.0098495483398438,False,931
32.033432960510254,643.0446194225715,0,0.0,0.6101226806640625,1.021087646484375,False,961
33.03490400314331,642.7165154084126,0,0.0,0.6031627655029297,1.00048828125,False,991
34.036519050598145,643.0446194225715,0,0.0,0.5820636749267578,0.976226806640625,False,1021
35.03726005554199,643.7007773892453,0,0.0,0.6036405563354492,0.9561614990234375,False,1051
36.038304805755615,643.7007773892453,0,0.0,0.580479621887207,0.9497756958007812,False,1081
37.03975701332092,644.0288814034042,0,0.0,0.5805368423461914,0.9671783447265625,False,1111
38.04017901420593,645.013143384237,0,0.0,0.5760908126831055,0.9543991088867188,False,1141
39.0407829284668,645.3411973367519,0,0.0,0.6119146347045898,0.9509658813476562,False,1171
40.043445110321045,646.6535633317435,0,0.0,0.6423783302307129,0.9926910400390625,False,1201
41.044321060180664,646.9816172842585,0,0.0,0.6353940963745117,0.9831695556640625,False,1231
42.04511785507202,645.3411973367519,0,0.0,0.6178750991821289,1.0126571655273438,False,1261
43.0473108291626,644.685039370078,0,0.0,0.6184206008911133,0.983978271484375,False,1291
44.04911184310913,642.7165154084126,0,0.0,0.6359281539916992,0.970062255859375,False,1321
45.049325942993164,643.7007773892453,0,0.0,0.6087684631347656,0.9853591918945312,False,1351
46.05495595932007,643.0446194225715,0,0.0,0.6198101043701172,1.0316009521484375,False,1382
47.05170488357544,642.7165154084126,0,0.0,0.5983715057373047,0.9925537109375,False,1412
48.053574085235596,641.404199475065,0,0.0,0.6014223098754883,0.9565963745117188,False,1442
49.05458402633667,642.0603574417388,0,0.0,0.589599609375,0.9687042236328125,False,1472
50.05452013015747,643.3727234367303,0,0.0,0.6121139526367188,0.984375,False,1502
51.05550694465637,643.0446194225715,0,0.0,0.625124454498291,0.9825057983398438,False,1532
52.05539798736572,643.0446194225715,0,0.0,0.6054172515869141,0.9959716796875,False,1562
53.055781841278076,644.0288814034042,0,0.0,0.5825872421264648,1.0057907104492188,False,1592
54.05526781082153,643.3727234367303,0,0.0,0.578338623046875,1.02294921875,False,1622
55.05546808242798,643.3727234367303,0,0.0,0.5756196975708008,1.0178604125976562,False,1652
56.05615496635437,642.3884614558976,0,0.0,0.5935964584350586,1.0532760620117188,False,1682
57.05677890777588,642.3884614558976,0,0.0,0.581599235534668,1.0598373413085938,False,1712
59.05508995056152,643.3727234367303,0,0.0,0.5569667816162109,1.0389328002929688,False,1772
60.0554518699646,643.7007773892453,0,0.0,0.5556459426879883,1.0246810913085938,False,1802
61.055593967437744,644.0288814034042,0,0.0,0.5896539688110352,1.0250091552734375,False,1832
62.05559206008911,644.3569353559192,0,0.0,0.5858821868896484,0.9769821166992188,False,1862
63.05559802055359,643.7007773892453,0,0.0,0.5569906234741211,0.988433837890625,False,1892
