Timestamp,Frame,Altitude,Course,Speed,Bank,Pitch,Valid
0.0,1,658.4645569168043,0.0,0.0,0.5582485198974609,0.8711166381835938,False
0.9995129108428955,2,658.4645569168043,0.0,0.0,0.5583378473917643,0.8705070495605469,False
1.999791145324707,3,658.4645569168043,0.0,0.0,0.5584271748860677,0.8698974609375,False
2.9998250007629395,4,658.4645569168043,0.0,0.0,0.5585165023803711,0.8692878723144531,False
4.000141143798828,5,658.4645569168043,0.0,0.0,0.5586058298746744,0.8686782836914062,False
5.002286911010742,6,658.4645569168043,0.0,0.0,0.5586951573689779,0.8680686950683594,False
6.003021955490112,7,658.4645569168043,0.0,0.0,0.5587844848632812,0.8674591064453125,False
7.004557132720947,8,658.4645569168043,0.0,0.0,0.5588738123575846,0.8668495178222656,False
8.004900932312012,9,658.4645569168043,0.0,0.0,0.5589631398518881,0.8662399291992188,False
9.005862951278687,10,658.4645569168043,0.0,0.0,0.5590524673461914,0.8656303405761718,False
10.008921146392822,11,658.4645569168043,0.0,0.0,0.5591417948404948,0.865020751953125,False
11.008448123931885,12,658.4645569168043,0.0,0.0,0.5592311223347982,0.8644111633300782,False
12.010065078735352,13,658.4645569168043,0.0,0.0,0.5593204498291016,0.8638015747070312,False
13.010942935943604,14,658.4645569168043,0.0,0.0,0.5594097773234049,0.8631919860839844,False
14.012886047363281,15,658.4645569168043,0.0,0.0,0.5594991048177084,0.8625823974609375,False
15.013729095458984,16,658.4645569168043,0.0,0.0,0.5595884323120117,0.8619728088378906,False
16.015702962875366,17,658.4645569168043,0.0,0.0,0.5596777598063151,0.8613632202148438,False
17.017219066619873,18,658.4645569168043,0.0,0.0,0.5597670873006185,0.8607536315917969,False
18.01943302154541,19,658.4645569168043,0.0,0.0,0.5598564147949219,0.86014404296875,False
19.018424034118652,20,658.4645569168043,0.0,0.0,0.5599457422892252,0.8595344543457031,False
20.019222021102905,21,658.4645569168043,0.0,0.0,0.5600350697835287,0.8589248657226562,False
21.020888805389404,22,658.4645569168043,0.0,0.0,0.560124397277832,0.8583152770996094,False
22.023059844970703,23,658.4645569168043,0.0,0.0,0.5602137247721354,0.8577056884765625,False
23.02411198616028,24,658.4645569168043,0.0,0.0,0.5603030522664388,0.8570960998535156,False
24.02626609802246,25,658.4645569168043,0.0,0.0,0.5603923797607422,0.8564865112304687,False
25.025645971298218,26,658.4645569168043,0.0,0.0,0.5604817072550455,0.8558769226074219,False
26.026188850402832,27,658.4645569168043,0.0,0.0,0.560571034749349,0.855267333984375,False
27.028295040130615,28,658.4645569168043,0.0,0.0,0.5606603622436523,0.8546577453613281,False
28.02856206893921,29,658.4645569168043,0.0,0.0,0.5607496897379557,0.8540481567382813,False
29.0293869972229,30,658.4645569168043,0.0,0.0,0.5608390172322592,0.8534385681152343,False
30.031405925750732,31,658.4645569168043,0.0,0.0,0.5609283447265625,0.8528289794921875,False
31.032360076904297,32,658.4208130523594,0.0,0.0,0.5613271713256835,0.8529706319173177,False
32.033432960510254,33,658.3770691879145,0.0,0.0,0.5617259979248047,0.8531122843424479,False
33.03490400314331,34,658.3333253234696,0.0,0.0,0.5621248245239258,0.8532539367675781,False
34.036519050598145,35,658.2895814590247,0.0,0.0,0.5625236511230469,0.8533955891927083,False
35.03726005554199,36,658.2458375945797,0.0,0.0,0.562922477722168,0.8535372416178385,False
36.038304805755615,37,658.2020937301348,0.0,0.0,0.563321304321289,0.8536788940429687,False
37.03975701332092,38,658.1583498656898,0.0,0.0,0.5637201309204102,0.8538205464680989,False
38.04017901420593,39,658.114606001245,0.0,0.0,0.5641189575195312,0.8539621988932292,False
39.0407829284668,40,658.0708621368001,0.0,0.0,0.5645177841186524,0.8541038513183594,False
40.043445110321045,41,658.0271182723551,0.0,0.0,0.5649166107177734,0.8542455037434896,False
41.044321060180664,42,657.9833744079102,0.0,0.0,0.5653154373168945,0.8543871561686198,False
42.04511785507202,43,657.9396305434653,0.0,0.0,0.5657142639160156,0.85452880859375,False
43.0473108291626,44,657.8958866790204,0.0,0.0,0.5661130905151367,0.8546704610188802,False
44.04911184310913,45,657.8521428145755,0.0,0.0,0.5665119171142579,0.8548121134440104,False
45.049325942993164,46,657.8083989501306,0.0,0.0,0.5669107437133789,0.8549537658691406,False
46.05495595932007,47,657.7646550856856,0.0,0.0,0.5673095703125,0.8550954182942708,False
47.05170488357544,48,657.7209112212407,0.0,0.0,0.5677083969116211,0.855237070719401,False
48.053574085235596,49,657.6771673567957,0.0,0.0,0.5681072235107422,0.8553787231445312,False
49.05458402633667,50,657.6334234923509,0.0,0.0,0.5685060501098633,0.8555203755696614,False
50.05452013015747,51,657.589679627906,0.0,0.0,0.5689048767089844,0.8556620279947916,False
51.05550694465637,52,657.545935763461,0.0,0.0,0.5693037033081054,0.8558036804199218,False
52.05539798736572,53,657.5021918990161,0.0,0.0,0.5697025299072266,0.855945332845052,False
53.055781841278076,54,657.4584480345712,0.0,0.0,0.5701013565063476,0.8560869852701823,False
54.05526781082153,55,657.4147041701262,0.0,0.0,0.5705001831054688,0.8562286376953125,False
55.05546808242798,56,657.3709603056814,0.0,0.0,0.5708990097045898,0.8563702901204427,False
56.05615496635437,57,657.3272164412364,0.0,0.0,0.5712978363037109,0.856511942545573,False
57.05677890777588,58,657.2834725767915,0.0,0.0,0.571696662902832,0.8566535949707031,False
59.05508995056152,59,657.2397287123466,0.0,0.0,0.5720954895019531,0.8567952473958333,False
60.0554518699646,60,657.1959848479016,0.0,0.0,0.5724943161010743,0.8569368998209635,False
